0,-57.09241296209706,0,-57.5433761993441,0
24.4140625,-57.48093821442741,178.2241958384719,-57.14540536180608,154.3575022186876
48.828125,-61.08806834575759,177.190017174348,-58.21028243120567,113.7339802408716
73.2421875,-71.87486348689644,169.4654893707421,-58.71520756918407,58.84997791524132
97.65625,-84.60811154599605,72.04456032124435,-58.94922097168742,26.03336657980803
122.0703125,-83.70853484180091,40.03337947748204,-60.62200295110053,13.78832214213339
146.484375,-88.50488939910679,41.67094276888921,-64.51596542891068,9.595649084345469
170.8984375,-91.32667627315654,147.3589607108635,-77.86100534333416,163.5822627122336
195.3125,-83.34923776223511,15.86866982739066,-68.54410152405386,38.98113865491013
219.7265625,-79.28678945541051,32.0649198326866,-63.88328483559845,47.62666299078975
244.140625,-78.39503768416147,37.51281079281829,-63.90776620651681,63.74918324652671
268.5546875,-79.51602116555974,48.82693384697614,-67.44401523999709,82.01927071264673
292.96875,-80.92499837093682,65.45360108022273,-84.21091544244962,127.3706896659391
317.3828125,-81.95074041515964,85.51292571726076,-69.594219991174,89.38502391539927
341.796875,-83.35850137121503,111.8318324871,-66.66823262886761,109.1820696712677
366.2109375,-85.51547882231714,153.2588563001037,-68.63437040943241,137.6144691430404
390.625,-87.90824407721058,175.2393998391761,-76.46156638681903,26.57145217677519
415.0390625,-91.59306822278806,174.093871172548,-68.5752853484701,114.0396215161784
439.453125,-89.46699216793056,133.1142349511904,-64.69855992321212,134.3792322106378
463.8671875,-80.57561827767199,91.32709367498767,-64.75743684934935,151.6578155659244
488.28125,-76.70032907765659,82.3833083148924,-68.96168949748157,170.2121171149549
512.6953125,-76.31075193526218,79.52951124953437,-79.11164308598332,53.40168019820702
537.109375,-77.7579528835104,76.52225194855737,-71.51474366975359,142.97946985845
561.5234375,-83.77979387884562,88.20158409928369,-66.92288567708923,154.7038749916935
585.9375,-85.50735714846613,162.8216522703908,-67.17077969157383,159.3506119260811
610.3515625,-80.30517593022425,4.470426492612895,-71.37966899833452,174.5292712153465
634.765625,-77.9351815306205,14.71911141095003,-77.88244652016053,34.27194129861518
659.1796875,-78.7433597118861,15.04136972185459,-78.16685918054407,112.9605940834086
683.59375,-83.46262265058,12.60282690976775,-73.78764413708844,147.1129772240959
708.0078125,-97.45978144790348,29.34013273221738,-73.73100683753461,2.600258586572783
732.421875,-90.50281330954488,37.32191344414832,-72.64242228510317,39.83747860964009
756.8359375,-87.39610417528152,48.12205441694289,-70.98096335991642,51.13846572789306
