0,-71.01253468579267,180,-65.74150721182312,0
61.03515625,-71.22398955224953,168.5205786488041,-65.57611949283348,24.88755262913312
122.0703125,-72.69727009448809,136.5701658174341,-65.86860997099781,33.00073492570642
183.10546875,-71.41113057084443,94.85920421345256,-66.78974829239964,33.85497300035454
244.140625,-70.70902859922015,80.30237163510645,-70.97391565164773,31.97873164985477
305.17578125,-70.57304466389044,73.4467725580684,-83.2624619263033,150.4769595017952
366.2109375,-70.01276151171174,69.37183707752145,-76.96627160087723,72.10032185594378
427.24609375,-70.18832575070753,69.8693194981355,-72.80559138866705,52.25963463143052
488.28125,-71.29255093694569,72.88303515714082,-68.5670815713142,29.29954604413805
549.31640625,-74.44840446047674,73.46038972788818,-64.92070644588587,10.88041201920961
610.3515625,-62.78619471684523,89.58621611493454,-62.50121173255233,0.01070237334546904
671.38671875,-49.5228977171881,87.83408833886489,-62.12367102948245,170.2664944622462
732.421875,-45.21719198466541,87.72506024934691,-63.61591854715212,161.6941675293857
793.45703125,-44.74483178307529,87.67372939069072,-65.88354710643615,157.9388847557044
854.4921875,-44.94798623162496,87.61035493076326,-69.88805732358198,146.1008193287879
915.52734375,-47.78352490199076,86.73808103528917,-78.2616511302799,103.921833894209
976.5625,-56.43484289058738,81.15115702171703,-83.59877923250397,143.2742196985781
1037.59765625,-68.51009039685762,51.95095794893854,-75.47546985330841,86.85741446658425
1098.6328125,-70.53831950692755,37.58609915309831,-70.87289893743231,61.17291817983879
1159.66796875,-69.67720513607505,39.91539692265669,-66.38733182345344,40.9285123534175
1220.703125,-69.2084454266853,41.89987506407292,-63.80821805060791,22.01063643501467
1281.73828125,-69.62396149891008,44.37320098057792,-63.68766162450123,4.896521266195806
1342.7734375,-70.59621438393043,43.99453603807644,-65.05545179756039,168.8267630229478
1403.80859375,-69.95266485740198,149.7539789741487,-66.28686169669569,151.1177512099503
1464.84375,-56.67119047944393,110.271517880159,-68.08648834441033,134.753448565618
1525.87890625,-51.55404730200571,105.8536069856564,-71.51203286341283,120.2089235487713
1586.9140625,-50.80601094827277,104.9743783807338,-76.3447093161397,102.2971945617675
1647.94921875,-50.90490411084349,104.5212508152541,-79.09722570965974,14.69705974835706
1708.984375,-53.31171771455875,102.0106912378387,-71.08613106170303,147.3276055744959
1770.01953125,-61.32278978822405,88.62549526253457,-68.36936101914176,124.9700625090317
1831.0546875,-70.2233518316667,38.50088919341132,-67.2693226153733,106.6548133208705
1892.08984375,-70.851045958086,20.13866492222191,-66.59547033598149,91.58177784239875
1953.125,-70.27085568030597,17.42910481625615,-66.58709125631982,73.51940503400149
2014.16015625,-70.26891234389961,14.59109980158736,-66.89919733554221,61.04621413318392
2075.1953125,-70.77903714742372,12.44390582620664,-68.08141458061618,55.02360050238487
2136.23046875,-70.99335165706346,11.60536773803275,-71.41362580772309,37.05780208817689
2197.265625,-65.2000199741005,157.8023948750399,-77.62312790532842,175.3776307487072
2258.30078125,-54.50141804692762,137.7105989966679,-81.61651010625485,82.59651338622002
2319.3359375,-49.46147627933635,134.0636289192488,-75.16480621194087,39.94617698866201
2380.37109375,-48.61785561498379,133.3911855804329,-71.76980590229473,14.26101477464202
2441.40625,-48.71253062993648,133.054836030737,-68.67422789697649,165.6062654072472
2502.44140625,-50.96296357111385,131.8181609043285,-68.00938914618364,157.2166205674336
2563.4765625,-60.12774930752633,124.4317014619437,-69.68148941466239,162.534520645714
2624.51171875,-73.02050630330599,9.220342251343805,-69.57271111426563,162.8950684483101
2685.546875,-69.07579636801708,165.9839378272186,-68.69244293710908,151.1497297644124
2746.58203125,-68.46932055807424,165.1529172550891,-66.91766529744353,129.9482482707263
2807.6171875,-68.45982281139396,164.4760443017441,-63.56743448071379,115.7012666047567
2868.65234375,-69.03561399883871,164.2187991328933,-61.68667714975784,107.6189593005882
2929.6875,-69.06052074572943,163.5364313932293,-61.96999288335491,98.09965451992761
2990.72265625,-57.91013765798994,145.4775115348164,-64.18194143697303,85.69562055213059
3051.7578125,-45.19083807354262,139.9489162693188,-67.43743823083493,61.45471362722611
3112.79296875,-39.40892492055708,139.1086955835553,-68.38019054314981,23.10441737836032
3173.828125,-38.29999397713275,138.9485624406953,-68.35192557675153,6.02557820900051
3234.86328125,-38.35297274691823,138.8587096428158,-69.81401746606998,14.9902371481423
3295.8984375,-40.06227947903615,138.7836719580213,-70.48874053169189,26.86242230660287
